"62.57.164.27","ES",2.1741,41.3984,"AS6739 Cableuropa - ONO","mlab2-mad01",0.062053,3079920.0,,"darwin","213.200.103.160","speedtest",1366187013,87437.94,0.047527,"d819736b-5ed3-4984-b542-ae4ca3b45457",6739,"56","Barcelona",8,4,2013,2,17,"20130417"
"80.30.7.237","ES",-3.6922,40.4086,"AS3352 TELEFONICA DE ESPANA","mlab2-mad01",0.086594,278257.06,,"linux2","213.200.103.160","speedtest",1366188297,26096.24,0.095512,"f4eb4a82-e6ac-4ecb-9add-73f35d0ff0d8",3352,"29","Madrid",8,4,2013,2,17,"20130417"
"79.144.216.158","ES",-0.3667,39.4667,"AS3352 TELEFONICA DE ESPANA","mlab2-mad01",0.001033,267299.06,,"win32","213.200.103.160","speedtest",1366193594,66549.96,0.185025,"f126dccc-72d7-44cf-9d18-7e2ca5f84cb5",3352,"60","Valencia",10,4,2013,2,17,"20130417"
"62.57.164.27","ES",2.1741,41.3984,"AS6739 Cableuropa - ONO","mlab2-mad01",0.047891,2676192.0,,"darwin","213.200.103.160","speedtest",1366196172,84220.3,0.043312,"d819736b-5ed3-4984-b542-ae4ca3b45457",6739,"56","Barcelona",10,4,2013,2,17,"20130417"
"79.144.216.158","ES",-0.3667,39.4667,"AS3352 TELEFONICA DE ESPANA","mlab2-mad01",7.43E-4,387835.8,,"win32","213.200.103.160","speedtest",1366198266,64002.453,0.134183,"f126dccc-72d7-44cf-9d18-7e2ca5f84cb5",3352,"60","Valencia",11,4,2013,2,17,"20130417"
"176.101.78.183","ES",-8.2043,43.4244,"AS42947 SkynetLink Informatica y Redes SL","mlab2-mad01",0.020376,243012.06,,"darwin","213.200.103.160","speedtest",1366201842,37293.215,0.028689,"4c767e3f-811d-4859-b5cf-5edf1b45d52b",42947,"58","Redes",12,4,2013,2,17,"20130417"
"80.30.7.237","ES",-3.6922,40.4086,"AS3352 TELEFONICA DE ESPANA","mlab2-mad01",0.364768,21739.793,,"linux2","213.200.103.160","speedtest",1366201977,15095.71,0.400884,"f4eb4a82-e6ac-4ecb-9add-73f35d0ff0d8",3352,"29","Madrid",12,4,2013,2,17,"20130417"
"79.144.216.158","ES",-0.3667,39.4667,"AS3352 TELEFONICA DE ESPANA","mlab2-mad01",9.5E-4,434469.2,,"win32","213.200.103.160","speedtest",1366202944,71964.82,0.146688,"f126dccc-72d7-44cf-9d18-7e2ca5f84cb5",3352,"60","Valencia",12,4,2013,2,17,"20130417"
"91.126.133.206","ES",-4.0,40.0,"AS35699 Adamo Telecom Iberia S.A","mlab2-mad01",0.047078,1320089.4,,"win32","213.200.103.160","speedtest",1366205076,2499066.5,0.049786,"ca5ae8d4-9c43-48ee-a04a-b6da82b73b7d",35699,"","",13,4,2013,2,17,"20130417"
"80.30.7.237","ES",-3.6922,40.4086,"AS3352 TELEFONICA DE ESPANA","mlab2-mad01",0.099574,305840.2,,"linux2","213.200.103.160","speedtest",1366206536,27325.258,0.110984,"f4eb4a82-e6ac-4ecb-9add-73f35d0ff0d8",3352,"29","Madrid",13,4,2013,2,17,"20130417"
"91.126.133.206","ES",-4.0,40.0,"AS35699 Adamo Telecom Iberia S.A","mlab2-mad01",0.057138,1322770.0,,"win32","213.200.103.160","speedtest",1366209437,2694260.2,0.049576,"ca5ae8d4-9c43-48ee-a04a-b6da82b73b7d",35699,"","",14,4,2013,2,17,"20130417"
"176.101.78.183","ES",-8.2043,43.4244,"AS42947 SkynetLink Informatica y Redes SL","mlab2-mad01",0.023363,128066.77,,"darwin","213.200.103.160","speedtest",1366210961,35755.465,0.031735,"4c767e3f-811d-4859-b5cf-5edf1b45d52b",42947,"58","Redes",15,4,2013,2,17,"20130417"
"80.30.7.237","ES",-3.6922,40.4086,"AS3352 TELEFONICA DE ESPANA","mlab2-mad01",0.089941,187496.84,,"linux2","213.200.103.160","speedtest",1366211049,19087.838,0.094719,"f4eb4a82-e6ac-4ecb-9add-73f35d0ff0d8",3352,"29","Madrid",15,4,2013,2,17,"20130417"
"79.144.216.158","ES",-0.3667,39.4667,"AS3352 TELEFONICA DE ESPANA","mlab2-mad01",0.006286,400825.94,,"win32","213.200.103.160","speedtest",1366212297,65121.484,0.13934,"f126dccc-72d7-44cf-9d18-7e2ca5f84cb5",3352,"60","Valencia",15,4,2013,2,17,"20130417"
"62.57.164.27","ES",2.1741,41.3984,"AS6739 Cableuropa - ONO","mlab2-mad01",0.056135,3287280.8,,"darwin","213.200.103.160","speedtest",1366217846,107665.6,0.042589,"d819736b-5ed3-4984-b542-ae4ca3b45457",6739,"56","Barcelona",16,4,2013,2,17,"20130417"
"79.144.216.158","ES",-0.3667,39.4667,"AS3352 TELEFONICA DE ESPANA","mlab2-mad01",9.82E-4,221703.17,,"win32","213.200.103.160","speedtest",1366221757,26932.035,0.231507,"f126dccc-72d7-44cf-9d18-7e2ca5f84cb5",3352,"60","Valencia",18,4,2013,2,17,"20130417"
"91.126.133.206","ES",-4.0,40.0,"AS35699 Adamo Telecom Iberia S.A","mlab2-mad01",0.046925,1866677.9,,"win32","213.200.103.160","speedtest",1366222829,1867513.1,0.049889,"ca5ae8d4-9c43-48ee-a04a-b6da82b73b7d",35699,"","",18,4,2013,2,17,"20130417"
"95.23.197.158","ES",-1.1333,37.9333,"AS12715 Jazz Telecom S.A.","mlab2-mad01",3.48E-4,1734617.8,,"win32","213.200.103.160","speedtest",1366222860,291218.72,0.086651,"82d99cde-4d85-47cc-b4fd-96c1da73e5ce",12715,"31","Murcia",18,4,2013,2,17,"20130417"
"176.101.78.183","ES",-8.2043,43.4244,"AS42947 SkynetLink Informatica y Redes SL","mlab2-mad01",0.018685,241988.84,,"darwin","213.200.103.160","speedtest",1366224810,37894.21,0.035339,"4c767e3f-811d-4859-b5cf-5edf1b45d52b",42947,"58","Redes",18,4,2013,2,17,"20130417"
"91.126.133.206","ES",-4.0,40.0,"AS35699 Adamo Telecom Iberia S.A","mlab2-mad01",0.046885,2077484.6,,"win32","213.200.103.160","speedtest",1366227191,2043126.8,0.050096,"ca5ae8d4-9c43-48ee-a04a-b6da82b73b7d",35699,"","",19,4,2013,2,17,"20130417"
"95.23.197.158","ES",-1.1333,37.9333,"AS12715 Jazz Telecom S.A.","mlab2-mad01",3.1E-4,1131700.2,,"win32","213.200.103.160","speedtest",1366227199,258055.47,0.091673,"82d99cde-4d85-47cc-b4fd-96c1da73e5ce",12715,"31","Murcia",19,4,2013,2,17,"20130417"
"91.126.133.206","ES",-4.0,40.0,"AS35699 Adamo Telecom Iberia S.A","mlab2-mad01",0.047009,2134316.0,,"win32","213.200.103.160","speedtest",1366231552,2523337.8,0.049925,"ca5ae8d4-9c43-48ee-a04a-b6da82b73b7d",35699,"","",20,4,2013,2,17,"20130417"
"62.57.164.27","ES",2.1741,41.3984,"AS6739 Cableuropa - ONO","mlab2-mad01",0.041427,3171426.8,,"darwin","213.200.103.160","speedtest",1366237123,97515.64,0.043041,"d819736b-5ed3-4984-b542-ae4ca3b45457",6739,"56","Barcelona",22,4,2013,2,17,"20130417"
"176.101.78.183","ES",-8.2043,43.4244,"AS42947 SkynetLink Informatica y Redes SL","mlab2-mad01",0.019031,242595.72,,"darwin","213.200.103.160","speedtest",1366238393,31681.266,0.025284,"4c767e3f-811d-4859-b5cf-5edf1b45d52b",42947,"58","Redes",22,4,2013,2,17,"20130417"
